cluster_id, pattern_id, num_occurences_in_dataset, avg_time_in_secs, max_time_in_secs, min_time_in_secs, median_time_in_secs, 25pctl_time_in_secs, 75pctl_time_in_secs, number_of_messages, avg_number_of_messages_in_match
0,53697,3,15.33,22.00,12.00,0,0,0,11,11.00
0,53712,3,53.67,74.00,23.00,0,0,0,11,11.00
0,53722,5,31.80,46.00,19.00,28,26,46,11,11.00
0,53725,3,45.67,96.00,17.00,0,0,0,11,11.00
0,53729,3,19.67,31.00,13.00,0,0,0,11,11.00
0,53752,1,9.00,9.00,9.00,0,0,0,11,11.00
0,53755,2,19.00,25.00,13.00,0,0,0,11,11.00
0,53758,2,60.50,73.00,48.00,0,0,0,11,11.00
0,53761,4,29.50,36.00,25.00,32,25,36,11,11.00
0,53782,2,31.50,40.00,23.00,0,0,0,11,11.00
0,53783,6,348.67,1068.00,54.00,309,67,533,11,11.00
0,53797,24,72.08,254.00,18.00,58,29,87,11,11.00
0,53807,1,39.00,39.00,39.00,0,0,0,11,11.00
0,53809,3,37.33,57.00,16.00,0,0,0,11,11.00
0,53810,1,26.00,26.00,26.00,0,0,0,11,11.00
0,53811,2,37.00,42.00,32.00,0,0,0,11,11.00
0,53812,3,100.67,223.00,37.00,0,0,0,11,11.00
0,53824,3,33.33,57.00,20.00,0,0,0,11,11.00
0,53826,10,77.20,369.00,18.00,44,35,95,11,11.00
0,53827,3,194.33,467.00,31.00,0,0,0,11,11.00
0,53846,3,49.67,82.00,31.00,0,0,0,11,11.00
0,53848,3,56.67,76.00,23.00,0,0,0,11,11.00
0,53855,2,27.00,32.00,22.00,0,0,0,11,11.00
0,53869,1,89.00,89.00,89.00,0,0,0,11,11.00
0,53881,4,32.50,73.00,13.00,28,16,73,11,11.00
0,53883,4,20.00,54.00,7.00,10,9,54,11,11.00
0,53885,3,41.67,61.00,28.00,0,0,0,11,11.00
0,53886,4,41.75,53.00,25.00,47,42,53,11,11.00
0,53894,3,47.67,91.00,13.00,0,0,0,11,11.00
0,53896,1,146.00,146.00,146.00,0,0,0,11,11.00
0,53903,1,37.00,37.00,37.00,0,0,0,11,11.00
0,53906,2,27.00,30.00,24.00,0,0,0,11,11.00
0,53907,7,96.43,391.00,16.00,90,17,109,11,11.00
0,53927,2,47.00,49.00,45.00,0,0,0,11,11.00
0,53928,2,63.00,69.00,57.00,0,0,0,11,11.00
0,53942,1,9.00,9.00,9.00,0,0,0,11,11.00
0,53944,35,89.03,443.00,19.00,63,37,100,11,11.00
0,53952,1,26.00,26.00,26.00,0,0,0,11,11.00
0,53953,1,9.00,9.00,9.00,0,0,0,11,11.00
0,53954,7,33.29,65.00,12.00,37,28,37,11,11.00
0,53955,7,26.00,40.00,16.00,28,20,35,11,11.00
0,53956,2,27.00,28.00,26.00,0,0,0,11,11.00
0,53957,30,65.00,478.00,9.00,34,24,82,11,11.00
0,53958,1,47.00,47.00,47.00,0,0,0,11,11.00
0,53962,6,44.83,69.00,24.00,46,45,52,11,11.00
0,53967,12,22.25,50.00,12.00,21,14,27,11,11.00
0,53968,4,23.50,34.00,12.00,27,21,34,11,11.00
0,53971,1,210.00,210.00,210.00,0,0,0,11,11.00
0,53972,1,28.00,28.00,28.00,0,0,0,11,11.00
0,53973,2,40.50,51.00,30.00,0,0,0,11,11.00
0,53985,1,25.00,25.00,25.00,0,0,0,11,11.00
0,53986,2,28.00,32.00,24.00,0,0,0,11,11.00
0,53996,3,44.00,47.00,41.00,0,0,0,11,11.00
0,53997,2,9.00,10.00,8.00,0,0,0,11,11.00
0,54000,4,37.00,52.00,23.00,47,26,52,11,11.00
0,54007,35,26.00,152.00,5.00,14,9,20,11,11.00
0,54009,4,63.25,74.00,51.00,67,61,74,11,11.00
0,54032,2,26.00,31.00,21.00,0,0,0,11,11.00
0,54033,14,41.14,126.00,15.00,29,24,47,11,11.00
0,54042,2,44.50,66.00,23.00,0,0,0,11,11.00
0,54044,2,15.00,21.00,9.00,0,0,0,11,11.00
0,54045,2,7.00,8.00,6.00,0,0,0,11,11.00
0,54112,1,14.00,14.00,14.00,0,0,0,11,11.00
0,54114,3,98.33,205.00,31.00,0,0,0,11,11.00
0,54129,3,46.33,89.00,12.00,0,0,0,11,11.00
0,54131,1,26.00,26.00,26.00,0,0,0,11,11.00
0,54132,1,24.00,24.00,24.00,0,0,0,11,11.00
0,54144,1,61.00,61.00,61.00,0,0,0,11,11.00
0,54146,13,96.23,267.00,35.00,93,60,124,11,11.00
0,54151,3,12.00,17.00,9.00,0,0,0,11,11.00
0,54155,5,31.40,91.00,7.00,9,9,91,11,11.00
0,54167,1,62.00,62.00,62.00,0,0,0,11,11.00
0,54168,4,25.25,38.00,13.00,26,24,38,11,11.00
0,54178,1,39.00,39.00,39.00,0,0,0,11,11.00
0,54185,1,21.00,21.00,21.00,0,0,0,11,11.00
0,54193,1,35.00,35.00,35.00,0,0,0,11,11.00
0,54198,1,26.00,26.00,26.00,0,0,0,11,11.00
0,54200,51,24.67,148.00,5.00,13,9,26,11,11.00
0,54201,51,26.29,247.00,5.00,11,8,20,11,11.00
0,54207,1,32.00,32.00,32.00,0,0,0,11,11.00
0,54208,1,79.00,79.00,79.00,0,0,0,11,11.00
0,54225,11,12.82,30.00,6.00,11,8,19,11,11.00
0,54236,6,34.17,81.00,13.00,24,23,43,11,11.00
0,54245,29,32.24,167.00,10.00,22,14,32,11,11.00
0,54250,4,46.00,113.00,15.00,38,18,113,11,11.00
0,54260,2,35.00,43.00,27.00,0,0,0,11,11.00
0,54270,5,23.60,29.00,18.00,25,19,29,11,11.00
0,54276,3,36.33,55.00,23.00,0,0,0,11,11.00
0,54279,3,23.00,51.00,7.00,0,0,0,11,11.00
0,54294,1,9.00,9.00,9.00,0,0,0,11,11.00
0,54297,1,145.00,145.00,145.00,0,0,0,11,11.00
0,54311,2,31.00,31.00,31.00,0,0,0,11,11.00
0,54314,8,121.50,212.00,48.00,114,82,211,11,11.00
0,54315,2,28.50,32.00,25.00,0,0,0,11,11.00
0,54318,2,49.50,90.00,9.00,0,0,0,11,11.00
0,54323,2,49.50,61.00,38.00,0,0,0,11,11.00
0,54332,3,19.67,34.00,12.00,0,0,0,11,11.00
0,54333,10,35.50,81.00,15.00,31,24,62,11,11.00
0,54338,53,15.28,66.00,5.00,10,6,23,11,11.00
0,54339,1,39.00,39.00,39.00,0,0,0,11,11.00
0,54367,1,27.00,27.00,27.00,0,0,0,11,11.00
0,54368,3,36.00,69.00,12.00,0,0,0,11,11.00
0,54369,1,38.00,38.00,38.00,0,0,0,11,11.00
0,54370,24,69.88,149.00,12.00,63,36,106,11,11.00
0,54379,1,12.00,12.00,12.00,0,0,0,11,11.00
0,54380,8,43.75,106.00,17.00,33,25,84,11,11.00
0,54388,3,110.67,188.00,38.00,0,0,0,11,11.00
0,54390,10,30.90,81.00,11.00,29,13,46,11,11.00
0,54393,2,22.00,26.00,18.00,0,0,0,11,11.00
0,54394,1,18.00,18.00,18.00,0,0,0,11,11.00
0,54399,5,236.60,364.00,56.00,250,183,364,11,11.00
0,54410,3,102.67,175.00,49.00,0,0,0,11,11.00
0,54413,2,43.00,56.00,30.00,0,0,0,11,11.00
0,54417,1,70.00,70.00,70.00,0,0,0,11,11.00
0,54441,5,32.60,48.00,16.00,36,22,48,11,11.00
0,54442,7,57.57,104.00,32.00,64,36,92,11,11.00
0,54443,2,20.00,25.00,15.00,0,0,0,11,11.00
0,54444,6,76.50,265.00,22.00,49,41,55,11,11.00
0,54474,2,101.50,162.00,41.00,0,0,0,11,11.00
0,54479,4,65.75,174.00,16.00,47,26,174,11,11.00
0,54480,3,22.00,23.00,21.00,0,0,0,11,11.00
0,54491,7,33.57,56.00,11.00,41,22,52,11,11.00
0,54507,1,24.00,24.00,24.00,0,0,0,11,11.00
0,54520,1,90.00,90.00,90.00,0,0,0,11,11.00
0,54521,1,29.00,29.00,29.00,0,0,0,11,11.00
0,54524,4,21.75,33.00,16.00,22,16,33,11,11.00
0,54529,2,26.00,27.00,25.00,0,0,0,11,11.00
0,54541,1,37.00,37.00,37.00,0,0,0,11,11.00
0,54543,2,12.50,18.00,7.00,0,0,0,11,11.00
0,54544,3,18.33,39.00,5.00,0,0,0,11,11.00
0,54554,2,47.00,48.00,46.00,0,0,0,11,11.00
0,54555,8,36.38,103.00,19.00,28,21,43,11,11.00
0,54556,4,22.00,32.00,11.00,24,21,32,11,11.00
0,54561,2,10.00,14.00,6.00,0,0,0,11,11.00
0,54562,1,52.00,52.00,52.00,0,0,0,11,11.00
0,54563,1,17.00,17.00,17.00,0,0,0,11,11.00
0,54579,1,21.00,21.00,21.00,0,0,0,11,11.00
0,54590,2,48.00,52.00,44.00,0,0,0,11,11.00
0,54603,2,14.50,21.00,8.00,0,0,0,11,11.00
0,54604,1,43.00,43.00,43.00,0,0,0,11,11.00
0,54612,1,125.00,125.00,125.00,0,0,0,11,11.00
0,54614,4,31.75,47.00,21.00,38,21,47,11,11.00
0,54616,2,18.50,24.00,13.00,0,0,0,11,11.00
0,54623,4,48.75,54.00,42.00,52,47,54,11,11.00
0,54628,53,19.79,124.00,5.00,10,6,23,11,11.00
0,54638,1,25.00,25.00,25.00,0,0,0,11,11.00
0,54642,54,24.24,180.00,5.00,12,8,27,11,11.00
0,54643,2,20.00,33.00,7.00,0,0,0,11,11.00
0,54656,7,14.00,30.00,7.00,13,11,16,11,11.00
0,54657,2,23.50,25.00,22.00,0,0,0,11,11.00
0,54658,3,23.67,37.00,13.00,0,0,0,11,11.00
0,54672,2,60.00,65.00,55.00,0,0,0,11,11.00
0,54674,1,27.00,27.00,27.00,0,0,0,11,11.00
0,54680,2,30.50,49.00,12.00,0,0,0,11,11.00
0,54694,4,31.00,38.00,19.00,36,31,38,11,11.00
0,54709,2,59.00,67.00,51.00,0,0,0,11,11.00
0,54719,5,21.80,40.00,10.00,19,19,40,11,11.00
0,54737,2,109.50,168.00,51.00,0,0,0,11,11.00
0,54742,3,21.00,34.00,14.00,0,0,0,11,11.00
0,54744,1,35.00,35.00,35.00,0,0,0,11,11.00
0,54745,1,29.00,29.00,29.00,0,0,0,11,11.00
0,54746,2,37.50,46.00,29.00,0,0,0,11,11.00
0,54749,2,105.50,148.00,63.00,0,0,0,11,11.00
0,54752,3,61.00,88.00,26.00,0,0,0,11,11.00
0,54753,11,33.27,64.00,17.00,30,28,43,11,11.00
0,54758,3,17.33,28.00,11.00,0,0,0,11,11.00
0,54762,2,60.50,96.00,25.00,0,0,0,11,11.00
0,54764,12,68.17,322.00,20.00,45,32,55,11,11.00
0,54765,18,52.17,208.00,13.00,39,18,75,11,11.00
0,54779,1,20.00,20.00,20.00,0,0,0,11,11.00
0,54780,3,40.33,50.00,32.00,0,0,0,11,11.00
0,54791,2,32.50,50.00,15.00,0,0,0,11,11.00
0,54793,1,18.00,18.00,18.00,0,0,0,11,11.00
0,54794,4,21.25,28.00,17.00,22,18,28,11,11.00
0,54808,2,21.00,22.00,20.00,0,0,0,11,11.00
0,54821,2,18.00,20.00,16.00,0,0,0,11,11.00
0,54838,1,76.00,76.00,76.00,0,0,0,11,11.00
0,54882,2,10.50,12.00,9.00,0,0,0,11,11.00
0,54884,2,12.00,14.00,10.00,0,0,0,11,11.00
0,54885,2,49.00,51.00,47.00,0,0,0,11,11.00
0,54886,1,60.00,60.00,60.00,0,0,0,11,11.00
0,54890,2,27.50,28.00,27.00,0,0,0,11,11.00
0,54894,4,18.50,23.00,15.00,19,17,23,11,11.00
0,54909,2,17.50,24.00,11.00,0,0,0,11,11.00
0,54924,1,74.00,74.00,74.00,0,0,0,11,11.00
0,54925,1,50.00,50.00,50.00,0,0,0,11,11.00
0,54934,1,38.00,38.00,38.00,0,0,0,11,11.00
0,54937,6,86.67,249.00,16.00,50,30,146,11,11.00
0,54939,6,55.83,102.00,11.00,55,46,95,11,11.00
0,54941,1,38.00,38.00,38.00,0,0,0,11,11.00
0,54959,2,11.50,18.00,5.00,0,0,0,11,11.00
0,54968,2,53.00,61.00,45.00,0,0,0,11,11.00
0,54969,3,19.33,35.00,11.00,0,0,0,11,11.00
0,54970,2,46.50,59.00,34.00,0,0,0,11,11.00
0,54972,2,81.00,146.00,16.00,0,0,0,11,11.00
0,54973,4,42.25,63.00,20.00,56,30,63,11,11.00
0,54992,1,32.00,32.00,32.00,0,0,0,11,11.00
0,54993,5,30.60,73.00,13.00,19,16,73,11,11.00
0,54994,12,70.58,208.00,11.00,42,27,107,11,11.00
0,55008,4,34.50,44.00,17.00,44,33,44,11,11.00
0,55020,1,200.00,200.00,200.00,0,0,0,11,11.00
0,55024,3,22.67,30.00,18.00,0,0,0,11,11.00
0,55035,9,46.11,71.00,12.00,50,45,62,11,11.00
0,55039,53,15.28,66.00,5.00,10,6,23,11,11.00
0,55064,4,36.75,49.00,25.00,42,31,49,11,11.00
0,55088,2,125.00,126.00,124.00,0,0,0,11,11.00
0,55096,1,12.00,12.00,12.00,0,0,0,11,11.00
0,55098,1,10.00,10.00,10.00,0,0,0,11,11.00
0,55111,3,20.67,30.00,15.00,0,0,0,11,11.00
0,55125,1,55.00,55.00,55.00,0,0,0,11,11.00
0,55148,4,39.50,59.00,22.00,44,33,59,11,11.00
0,55162,1,22.00,22.00,22.00,0,0,0,11,11.00
0,55188,1,42.00,42.00,42.00,0,0,0,11,11.00
0,55190,47,48.51,316.00,10.00,28,19,53,11,11.00
0,55194,1,69.00,69.00,69.00,0,0,0,11,11.00
0,55209,2,28.50,37.00,20.00,0,0,0,11,11.00
0,55210,1,28.00,28.00,28.00,0,0,0,11,11.00
0,55219,4,24.00,43.00,14.00,22,17,43,11,11.00
0,55220,4,19.25,27.00,13.00,21,16,27,11,11.00
0,55243,2,36.00,52.00,20.00,0,0,0,11,11.00
0,55248,6,29.83,92.00,7.00,27,15,29,11,11.00
0,55256,1,19.00,19.00,19.00,0,0,0,11,11.00
0,55261,2,33.00,39.00,27.00,0,0,0,11,11.00
0,55265,3,26.67,37.00,20.00,0,0,0,11,11.00
0,55270,2,70.50,90.00,51.00,0,0,0,11,11.00
0,55276,1,16.00,16.00,16.00,0,0,0,11,11.00
0,55279,4,68.25,147.00,30.00,52,44,147,11,11.00
0,55285,3,28.33,48.00,15.00,0,0,0,11,11.00
0,55289,95,54.38,516.00,10.00,35,24,61,11,11.00
0,55290,97,63.54,1136.00,10.00,31,18,59,11,11.00
0,55298,4,39.50,69.00,15.00,44,30,69,11,11.00
0,55299,3,15.67,18.00,13.00,0,0,0,11,11.00
0,55300,6,185.50,313.00,80.00,180,154,249,11,11.00
0,55322,3,30.67,37.00,19.00,0,0,0,11,11.00
0,55329,1,18.00,18.00,18.00,0,0,0,11,11.00
0,55334,2,22.50,25.00,20.00,0,0,0,11,11.00
0,55341,2,51.00,86.00,16.00,0,0,0,11,11.00
0,55350,1,63.00,63.00,63.00,0,0,0,11,11.00
0,55352,3,133.33,287.00,38.00,0,0,0,11,11.00
0,55360,5,34.40,76.00,14.00,22,17,76,11,11.00
0,55366,22,136.50,824.00,14.00,63,31,176,11,11.00
0,55368,8,82.75,394.00,16.00,44,29,73,11,11.00
0,55380,7,28.57,49.00,17.00,29,20,44,11,11.00
0,55385,1,13.00,13.00,13.00,0,0,0,11,11.00
0,55386,3,23.00,40.00,12.00,0,0,0,11,11.00
0,55400,3,21.33,48.00,6.00,0,0,0,11,11.00
0,55402,3,35.67,70.00,10.00,0,0,0,11,11.00
0,55403,4,50.50,83.00,10.00,65,44,83,11,11.00
0,55404,1,23.00,23.00,23.00,0,0,0,11,11.00
0,55405,1,36.00,36.00,36.00,0,0,0,11,11.00
0,55408,1,7.00,7.00,7.00,0,0,0,11,11.00
0,55415,2,63.00,81.00,45.00,0,0,0,11,11.00
0,55418,2,51.50,66.00,37.00,0,0,0,11,11.00
0,55419,4,27.50,50.00,15.00,26,19,50,11,11.00
0,55430,8,16.63,24.00,9.00,18,13,22,11,11.00
0,55432,3,52.33,80.00,22.00,0,0,0,11,11.00
0,55436,2,43.50,56.00,31.00,0,0,0,11,11.00
0,55442,2,37.50,55.00,20.00,0,0,0,11,11.00
0,55443,2,132.00,233.00,31.00,0,0,0,11,11.00
0,55451,1,41.00,41.00,41.00,0,0,0,11,11.00
0,55480,1,389.00,389.00,389.00,0,0,0,11,11.00
0,55487,2,11.00,11.00,11.00,0,0,0,11,11.00
0,55488,1,41.00,41.00,41.00,0,0,0,11,11.00
0,55539,1,58.00,58.00,58.00,0,0,0,11,11.00
0,55540,2,30.00,36.00,24.00,0,0,0,11,11.00
0,55551,8,48.88,80.00,15.00,57,35,78,11,11.00
0,55553,3,132.33,142.00,126.00,0,0,0,11,11.00
0,55577,1,47.00,47.00,47.00,0,0,0,11,11.00
0,55586,6,127.00,496.00,41.00,54,50,75,11,11.00
0,55587,1,620.00,620.00,620.00,0,0,0,11,11.00
0,55592,3,38.00,59.00,17.00,0,0,0,11,11.00
0,55599,53,21.77,124.00,5.00,11,6,24,11,11.00
0,55613,15,24.80,46.00,14.00,24,20,28,11,11.00
0,55627,3,37.00,57.00,21.00,0,0,0,11,11.00
0,55628,3,65.33,110.00,32.00,0,0,0,11,11.00
0,55644,1,17.00,17.00,17.00,0,0,0,11,11.00
0,55645,1,62.00,62.00,62.00,0,0,0,11,11.00
0,55650,3,44.00,66.00,27.00,0,0,0,11,11.00
0,55659,3,41.33,54.00,21.00,0,0,0,11,11.00
0,55660,2,41.00,47.00,35.00,0,0,0,11,11.00
0,55670,8,243.88,1088.00,24.00,159,52,325,11,11.00
0,55676,1,77.00,77.00,77.00,0,0,0,11,11.00
0,55697,2,21.50,24.00,19.00,0,0,0,11,11.00
0,55717,1,47.00,47.00,47.00,0,0,0,11,11.00
0,55725,1,12.00,12.00,12.00,0,0,0,11,11.00
0,55730,1,55.00,55.00,55.00,0,0,0,11,11.00
0,55744,56,22.32,160.00,5.00,14,9,23,11,11.00
0,55745,51,22.47,148.00,5.00,11,8,21,11,11.00
0,55746,3,20.00,39.00,7.00,0,0,0,11,11.00
0,55758,2,42.50,51.00,34.00,0,0,0,11,11.00
0,55767,6,24.83,33.00,19.00,25,21,30,11,11.00
0,55769,3,47.00,82.00,22.00,0,0,0,11,11.00
0,55774,5,19.60,27.00,12.00,20,15,27,11,11.00
0,55791,2,19.00,22.00,16.00,0,0,0,11,11.00
0,55792,3,67.33,113.00,14.00,0,0,0,11,11.00
0,55794,28,28.54,77.00,11.00,21,15,40,11,11.00
0,55800,1,26.00,26.00,26.00,0,0,0,11,11.00
0,55801,2,21.50,27.00,16.00,0,0,0,11,11.00
0,55806,2,15.00,17.00,13.00,0,0,0,11,11.00
0,55819,2,51.00,56.00,46.00,0,0,0,11,11.00
0,55834,1,97.00,97.00,97.00,0,0,0,11,11.00
0,55849,10,28.70,48.00,12.00,31,19,46,11,11.00
0,55856,1,61.00,61.00,61.00,0,0,0,11,11.00
0,55861,2,35.50,46.00,25.00,0,0,0,11,11.00
0,55866,5,16.80,29.00,9.00,15,15,29,11,11.00
0,55894,1,33.00,33.00,33.00,0,0,0,11,11.00
0,55895,2,93.00,165.00,21.00,0,0,0,11,11.00
0,55896,2,36.50,48.00,25.00,0,0,0,11,11.00
0,55907,1,21.00,21.00,21.00,0,0,0,11,11.00
0,55912,1,63.00,63.00,63.00,0,0,0,11,11.00
0,55914,1,35.00,35.00,35.00,0,0,0,11,11.00
0,55915,1,34.00,34.00,34.00,0,0,0,11,11.00
0,55918,135,31.49,288.00,10.00,19,13,30,11,11.00
0,55927,2,25.00,33.00,17.00,0,0,0,11,11.00
0,55928,2,76.50,119.00,34.00,0,0,0,11,11.00
0,55931,42,16.83,52.00,5.00,12,9,23,11,11.00
0,55946,3,38.33,61.00,18.00,0,0,0,11,11.00
0,55949,2,28.00,36.00,20.00,0,0,0,11,11.00
0,55950,4,43.50,72.00,10.00,65,27,72,11,11.00
0,55972,1,56.00,56.00,56.00,0,0,0,11,11.00
0,55977,5,87.80,263.00,18.00,51,47,263,11,11.00
0,55981,5,32.60,43.00,20.00,32,30,43,11,11.00
0,56002,4,31.50,41.00,18.00,35,32,41,11,11.00
0,56003,1,18.00,18.00,18.00,0,0,0,11,11.00
0,56006,1,32.00,32.00,32.00,0,0,0,11,11.00
0,56007,1,13.00,13.00,13.00,0,0,0,11,11.00
0,56008,2,104.50,150.00,59.00,0,0,0,11,11.00
0,56018,3,29.67,47.00,19.00,0,0,0,11,11.00
0,56023,2,22.50,28.00,17.00,0,0,0,11,11.00
0,56027,1,14.00,14.00,14.00,0,0,0,11,11.00
0,56036,2,30.00,46.00,14.00,0,0,0,11,11.00
0,56042,3,11.00,12.00,10.00,0,0,0,11,11.00
0,56084,1,29.00,29.00,29.00,0,0,0,11,11.00
0,56090,58,20.72,177.00,5.00,9,6,22,11,11.00
0,56091,4,127.25,403.00,20.00,53,33,403,11,11.00
0,56092,3,19.67,26.00,16.00,0,0,0,11,11.00
0,56099,2,22.00,31.00,13.00,0,0,0,11,11.00
0,56108,1,63.00,63.00,63.00,0,0,0,11,11.00
0,56109,1,27.00,27.00,27.00,0,0,0,11,11.00
0,56110,8,59.25,210.00,15.00,43,23,83,11,11.00
0,56114,3,23.00,37.00,13.00,0,0,0,11,11.00
0,56115,3,36.33,44.00,32.00,0,0,0,11,11.00
0,56119,1,26.00,26.00,26.00,0,0,0,11,11.00
0,56121,24,34.88,142.00,13.00,26,16,42,11,11.00
0,56138,2,7.00,8.00,6.00,0,0,0,11,11.00
0,56139,1,10.00,10.00,10.00,0,0,0,11,11.00
0,56140,3,19.00,30.00,13.00,0,0,0,11,11.00
0,56147,2,20.00,21.00,19.00,0,0,0,11,11.00
0,56149,1,33.00,33.00,33.00,0,0,0,11,11.00
0,56178,3,20.33,28.00,14.00,0,0,0,11,11.00
0,56192,1,200.00,200.00,200.00,0,0,0,11,11.00
0,56195,3,19.00,29.00,6.00,0,0,0,11,11.00
0,56207,4,154.75,206.00,59.00,187,167,206,11,11.00
0,56221,1,62.00,62.00,62.00,0,0,0,11,11.00
0,56234,4,40.00,54.00,22.00,50,34,54,11,11.00
0,56246,8,34.00,51.00,17.00,37,31,43,11,11.00
0,56269,2,10.00,12.00,8.00,0,0,0,11,11.00
0,56270,1,16.00,16.00,16.00,0,0,0,11,11.00
0,56271,1,49.00,49.00,49.00,0,0,0,11,11.00
0,56274,3,35.67,64.00,15.00,0,0,0,11,11.00
0,56277,4,44.00,60.00,18.00,51,47,60,11,11.00
0,56278,9,106.22,349.00,13.00,37,20,340,11,11.00
0,56279,2,32.50,38.00,27.00,0,0,0,11,11.00
0,56282,2,32.00,43.00,21.00,0,0,0,11,11.00
0,56289,2,24.50,30.00,19.00,0,0,0,11,11.00
0,56316,1,89.00,89.00,89.00,0,0,0,11,11.00
0,56330,2,23.50,24.00,23.00,0,0,0,11,11.00
0,56338,1,63.00,63.00,63.00,0,0,0,11,11.00
0,56351,5,71.20,114.00,36.00,58,46,114,11,11.00
0,56356,10,17.80,37.00,9.00,18,10,26,11,11.00
0,56377,2,62.00,110.00,14.00,0,0,0,11,11.00
0,56382,2,9.00,11.00,7.00,0,0,0,11,11.00
0,56389,59,27.22,211.00,5.00,12,6,24,11,11.00
0,56390,50,21.60,180.00,5.00,12,8,27,11,11.00
0,56402,7,48.86,76.00,15.00,64,40,70,11,11.00
0,56403,3,26.33,51.00,14.00,0,0,0,11,11.00
0,56404,1,61.00,61.00,61.00,0,0,0,11,11.00
0,56424,1,27.00,27.00,27.00,0,0,0,11,11.00
0,56425,3,13.33,20.00,7.00,0,0,0,11,11.00
0,56432,4,34.50,47.00,23.00,44,24,47,11,11.00
0,56434,6,29.17,41.00,17.00,33,30,34,11,11.00
0,56445,3,19.33,31.00,7.00,0,0,0,11,11.00
0,56453,3,29.33,37.00,16.00,0,0,0,11,11.00
0,56457,2,8.00,10.00,6.00,0,0,0,11,11.00
0,56459,36,33.75,94.00,10.00,27,18,41,11,11.00
0,56460,3,25.33,38.00,15.00,0,0,0,11,11.00
0,56501,44,26.80,228.00,5.00,15,9,20,11,11.00
0,56527,6,28.17,45.00,14.00,29,26,33,11,11.00
0,56535,1,18.00,18.00,18.00,0,0,0,11,11.00
0,56563,2,40.00,61.00,19.00,0,0,0,11,11.00
0,56585,27,100.96,1798.00,10.00,28,18,48,11,11.00
0,56586,51,40.94,253.00,11.00,28,20,47,11,11.00
0,56587,65,37.37,304.00,10.00,24,18,42,11,11.00
0,56588,3,53.00,64.00,38.00,0,0,0,11,11.00
0,56589,5,124.20,442.00,32.00,49,42,442,11,11.00
0,56590,3,31.00,45.00,17.00,0,0,0,11,11.00
0,56592,1,75.00,75.00,75.00,0,0,0,11,11.00
0,56603,8,22.88,56.00,13.00,24,13,25,11,11.00
0,56606,6,39.33,133.00,14.00,22,21,29,11,11.00
0,56611,1,25.00,25.00,25.00,0,0,0,11,11.00
0,56612,4,70.50,77.00,61.00,73,71,77,11,11.00
0,56613,2,336.50,632.00,41.00,0,0,0,11,11.00
0,56614,4,29.50,42.00,16.00,31,29,42,11,11.00
0,56615,2,19.50,29.00,10.00,0,0,0,11,11.00
0,56620,5,29.00,41.00,20.00,26,23,41,11,11.00
0,56621,3,24.00,27.00,21.00,0,0,0,11,11.00
0,56635,3,44.00,57.00,32.00,0,0,0,11,11.00
0,56647,19,68.32,340.00,14.00,50,29,83,11,11.00
0,56648,3,64.00,118.00,36.00,0,0,0,11,11.00
0,56652,2,29.50,32.00,27.00,0,0,0,11,11.00
0,56657,1,29.00,29.00,29.00,0,0,0,11,11.00
0,56658,1,32.00,32.00,32.00,0,0,0,11,11.00
0,56659,8,201.63,359.00,50.00,243,132,296,11,11.00
0,56686,45,120.13,435.00,11.00,76,43,186,11,11.00
0,56689,2,9.00,10.00,8.00,0,0,0,11,11.00
0,56692,4,125.00,181.00,72.00,159,88,181,11,11.00
0,56698,2,63.00,74.00,52.00,0,0,0,11,11.00
0,56715,23,53.87,261.00,10.00,33,20,60,11,11.00
0,56726,6,18.33,37.00,7.00,20,11,25,11,11.00
0,56727,4,39.75,66.00,26.00,39,28,66,11,11.00
0,56728,2,83.00,116.00,50.00,0,0,0,11,11.00
0,56733,1,20.00,20.00,20.00,0,0,0,11,11.00
0,56734,1,113.00,113.00,113.00,0,0,0,11,11.00
0,56743,2,28.50,31.00,26.00,0,0,0,11,11.00
0,56745,3,30.00,50.00,19.00,0,0,0,11,11.00
0,56756,2,24.00,29.00,19.00,0,0,0,11,11.00
0,56761,2,37.50,44.00,31.00,0,0,0,11,11.00
0,56762,3,54.33,73.00,34.00,0,0,0,11,11.00
0,56763,3,136.00,189.00,90.00,0,0,0,11,11.00
0,56765,65,31.82,139.00,10.00,26,16,43,11,11.00
0,56767,11,44.27,143.00,12.00,43,27,51,11,11.00
0,56772,1,50.00,50.00,50.00,0,0,0,11,11.00
0,56807,1,22.00,22.00,22.00,0,0,0,11,11.00
0,56811,1,130.00,130.00,130.00,0,0,0,11,11.00
0,56820,6,116.67,327.00,35.00,101,50,139,11,11.00
0,56841,3,44.33,63.00,20.00,0,0,0,11,11.00
0,56852,3,76.00,177.00,8.00,0,0,0,11,11.00
0,56860,40,137.53,1217.00,10.00,71,36,181,11,11.00
0,56863,1,7.00,7.00,7.00,0,0,0,11,11.00
0,56864,1,87.00,87.00,87.00,0,0,0,11,11.00
0,56866,3,223.00,560.00,16.00,0,0,0,11,11.00
0,56867,4,17.75,22.00,12.00,19,18,22,11,11.00
0,56868,2,46.00,79.00,13.00,0,0,0,11,11.00
0,56890,34,24.15,152.00,5.00,14,8,20,11,11.00
0,56893,3,15.00,20.00,10.00,0,0,0,11,11.00
0,56896,2,107.50,168.00,47.00,0,0,0,11,11.00
0,56907,2,21.50,23.00,20.00,0,0,0,11,11.00
