method_name, cluster_id
FunctionSignature(SwumDataRecord::get:0):19,5
FunctionSignature(SwumDataRecord::set:0):19,5
ConstructorSignature(SwumDataRecord::SwumDataRecord:0):24,5
FunctionSignature(SwumDataRecord::ToString:0):38,5
FunctionSignature(SwumDataRecord::Parse:1):47,5
ConstructorSignature(SwumManager::SwumManager:0):32,5
FunctionSignature(SwumManager::get:0):43,5
FunctionSignature(SwumManager::get:0):55,5
FunctionSignature(SwumManager::set:0):56,5
FunctionSignature(SwumManager::get:0):62,5
FunctionSignature(SwumManager::set:0):62,5
FunctionSignature(SwumManager::get:0):67,5
FunctionSignature(SwumManager::set:0):67,5
FunctionSignature(SwumManager::get:0):72,5
FunctionSignature(SwumManager::set:0):72,5
FunctionSignature(SwumManager::Initialize:2):79,5
FunctionSignature(SwumManager::Initialize:3):89,5
FunctionSignature(SwumManager::AddSourceFile:1):108,5
FunctionSignature(SwumManager::AddSrcMLFile:1):144,5
FunctionSignature(SwumManager::UpdateSourceFile:1):152,5
FunctionSignature(SwumManager::RemoveSourceFile:1):161,5
FunctionSignature(SwumManager::Clear:0):186,5
FunctionSignature(SwumManager::PrintSwumCache:0):195,5
FunctionSignature(SwumManager::PrintSwumCache:1):203,5
FunctionSignature(ReadSwumCache:1):231,5
FunctionSignature(GetSwumForSignature:1):265,5
FunctionSignature(GetSwumData:0):280,5
FunctionSignature(AddSwumForMethodDefinitions:1):296,5
FunctionSignature(ConstructSwumFromMethodElement:1):329,5
FunctionSignature(ConstructSwumFromMethodElement:2):339,5
FunctionSignature(ProcessSwumNode:1):397,5
ConstructorSignature(ClassElement::ClassElement:10):8,5
FunctionSignature(ClassElement::get:0):24,5
FunctionSignature(ClassElement::set:0):24,5
FunctionSignature(ClassElement::get:0):25,5
FunctionSignature(ClassElement::set:0):25,5
FunctionSignature(ClassElement::get:0):26,5
FunctionSignature(ClassElement::set:0):26,5
FunctionSignature(ClassElement::get:0):27,5
FunctionSignature(ClassElement::set:0):27,5
FunctionSignature(ClassElement::get:0):28,5
FunctionSignature(ClassElement::set:0):28,5
FunctionSignature(ClassElement::get:0):29,5
FunctionSignature(ClassElement::set:0):29,5
FunctionSignature(ClassElement::get:0):30,5
ConstructorSignature(CommentElement::CommentElement:5):8,5
FunctionSignature(CommentElement::get:0):16,5
FunctionSignature(CommentElement::set:0):16,5
FunctionSignature(CommentElement::get:0):17,5
FunctionSignature(CppUnresolvedMethodElement::TryResolve:3):21,5
FunctionSignature(CppUnresolvedMethodElement::Copy:0):40,5
FunctionSignature(CppUnresolvedMethodElement::SetCustomFields:2):49,5
FunctionSignature(CppUnresolvedMethodElement::GetResolvedType:0):65,5
FunctionSignature(CppUnresolvedMethodElement::ResolveClassId:3):70,5
FunctionSignature(CppUnresolvedMethodElement::ResolveAccessType:3):90,5
FunctionSignature(CppUnresolvedMethodElement::get:0):105,5
FunctionSignature(CppUnresolvedMethodElement::set:0):105,5
FunctionSignature(CppUnresolvedMethodElement::get:0):106,5
FunctionSignature(CppUnresolvedMethodElement::set:0):106,5
ConstructorSignature(CustomIndexFieldAttribute::CustomIndexFieldAttribute:0):15,5
ConstructorSignature(DocCommentElement::DocCommentElement:6):8,5
FunctionSignature(DocCommentElement::get:0):19,5
FunctionSignature(DocCommentElement::set:0):19,5
FunctionSignature(DocCommentElement::get:0):20,5
FunctionSignature(DocCommentElement::set:0):20,5
FunctionSignature(DocCommentElement::get:0):21,5
ConstructorSignature(EnumElement::EnumElement:7):8,5
FunctionSignature(EnumElement::get:0):19,5
FunctionSignature(EnumElement::set:0):19,5
FunctionSignature(EnumElement::get:0):20,5
FunctionSignature(EnumElement::set:0):20,5
FunctionSignature(EnumElement::get:0):21,5
FunctionSignature(EnumElement::set:0):21,5
FunctionSignature(EnumElement::get:0):22,5
ConstructorSignature(FieldElement::FieldElement:10):8,5
FunctionSignature(FieldElement::get:0):25,5
FunctionSignature(FieldElement::set:0):25,5
FunctionSignature(FieldElement::get:0):26,5
FunctionSignature(FieldElement::set:0):26,5
FunctionSignature(FieldElement::get:0):27,5
FunctionSignature(FieldElement::set:0):27,5
FunctionSignature(FieldElement::get:0):28,5
FunctionSignature(FieldElement::set:0):28,5
FunctionSignature(FieldElement::get:0):29,5
FunctionSignature(FieldElement::set:0):29,5
FunctionSignature(FieldElement::get:0):30,5
FunctionSignature(FieldElement::set:0):30,5
FunctionSignature(FieldElement::get:0):31,5
ConstructorSignature(MethodPrototypeElement::MethodPrototypeElement:8):8,5
FunctionSignature(MethodPrototypeElement::get:0):21,5
FunctionSignature(MethodPrototypeElement::set:0):21,5
FunctionSignature(MethodPrototypeElement::get:0):22,5
FunctionSignature(MethodPrototypeElement::set:0):22,5
FunctionSignature(MethodPrototypeElement::get:0):23,5
FunctionSignature(MethodPrototypeElement::set:0):23,5
FunctionSignature(MethodPrototypeElement::get:0):24,5
FunctionSignature(MethodPrototypeElement::set:0):24,5
FunctionSignature(MethodPrototypeElement::get:0):25,5
FunctionSignature(ProgramElement::get:0):14,5
ConstructorSignature(ProgramElement::ProgramElement:4):17,5
FunctionSignature(ProgramElement::get:0):44,5
FunctionSignature(ProgramElement::set:0):49,5
FunctionSignature(ProgramElement::get:0):52,5
FunctionSignature(ProgramElement::set:0):52,5
FunctionSignature(ProgramElement::get:0):53,5
FunctionSignature(ProgramElement::set:0):53,5
FunctionSignature(ProgramElement::get:0):54,5
FunctionSignature(ProgramElement::set:0):54,5
FunctionSignature(ProgramElement::get:0):55,5
FunctionSignature(ProgramElement::set:0):55,5
FunctionSignature(ProgramElement::get:0):58,5
FunctionSignature(ProgramElement::GetCustomProperties:0):65,5
FunctionSignature(ProgramElement::GetName:0):87,5
ConstructorSignature(PropertyElement::PropertyElement:10):8,5
FunctionSignature(PropertyElement::get:0):26,5
FunctionSignature(PropertyElement::set:0):26,5
FunctionSignature(PropertyElement::get:0):27,5
FunctionSignature(PropertyElement::set:0):27,5
FunctionSignature(PropertyElement::get:0):28,5
FunctionSignature(PropertyElement::set:0):28,5
FunctionSignature(PropertyElement::get:0):29,5
FunctionSignature(PropertyElement::set:0):29,5
FunctionSignature(PropertyElement::get:0):30,5
FunctionSignature(PropertyElement::set:0):30,5
FunctionSignature(PropertyElement::get:0):31,5
FunctionSignature(PropertyElement::set:0):31,5
FunctionSignature(PropertyElement::get:0):32,5
ConstructorSignature(StructElement::StructElement:9):8,5
FunctionSignature(StructElement::get:0):22,5
FunctionSignature(StructElement::set:0):22,5
FunctionSignature(StructElement::get:0):23,5
FunctionSignature(StructElement::set:0):23,5
FunctionSignature(StructElement::get:0):24,5
FunctionSignature(StructElement::set:0):24,5
FunctionSignature(StructElement::get:0):25,5
FunctionSignature(StructElement::set:0):25,5
FunctionSignature(StructElement::get:0):26,5
FunctionSignature(StructElement::set:0):26,5
FunctionSignature(StructElement::get:0):27,5
ConstructorSignature(TextLineElement::TextLineElement:5):9,5
FunctionSignature(TextLineElement::get:0):17,5
FunctionSignature(TextLineElement::set:0):17,5
FunctionSignature(TextLineElement::get:0):21,5
FunctionSignature(CodeSearchResult::get:0):20,5
FunctionSignature(CodeSearchResult::set:0):20,5
FunctionSignature(CodeSearchResult::get:0):30,5
FunctionSignature(CodeSearchResult::set:0):31,5
FunctionSignature(CodeSearchResult::get:0):36,5
FunctionSignature(CodeSearchResult::get:0):55,5
FunctionSignature(CodeSearchResult::get:0):60,5
FunctionSignature(CodeSearchResult::get:0):70,5
FunctionSignature(CodeSearchResult::SourceToSnippet:2):77,5
FunctionSignature(CodeSearchResult::get:0):131,5
FunctionSignature(CodeSearchResult::get:0):149,5
FunctionSignature(CodeSearchResult::get:0):166,5
ConstructorSignature(CodeSearchResult::CodeSearchResult:2):180,5
ConstructorSignature(NoSearchResults::NoSearchResults:2):13,5
FunctionSignature(NoSearchResults::Instance:2):17,5
FunctionSignature(CodeSearcher::get:0):28,5
FunctionSignature(CodeSearcher::set:0):28,5
ConstructorSignature(CodeSearcher::CodeSearcher:1):37,5
FunctionSignature(CodeSearcher::Search:1):50,5
FunctionSignature(CodeSearcher::Search:2):66,5
FunctionSignature(CodeSearcher::GetSearchTerms:1):74,5
FunctionSignature(CodeSearcher::GetResultOrEmpty:3):86,5
FunctionSignature(CodeSearcher::GetCriteria:2):106,5
FunctionSignature(SortByScoreResultsReorderer::ReorderSearchResults:1):8,5
FunctionSignature(MyFontConverter::Convert:4):9,5
FunctionSignature(MyFontConverter::ConvertBack:4):27,5
FunctionSignature(MyStrokeConverter::Convert:4):9,5
FunctionSignature(MyStrokeConverter::ConvertBack:4):27,5
FunctionSignature(UIPackage::get:0):80,5
FunctionSignature(UIPackage::set:0):81,5
ConstructorSignature(UIPackage::UIPackage:0):91,5
FunctionSignature(UIPackage::GetSandoOptions:1):101,5
FunctionSignature(UIPackage::GetSandoOptions:3):106,5
FunctionSignature(UIPackage::Initialize:0):133,5
FunctionSignature(UIPackage::SetUpLifeCycleEvents:0):153,5
FunctionSignature(UIPackage::SandoWindowActivated:2):164,5
FunctionSignature(UIPackage::AddCommand:0):189,5
FunctionSignature(UIPackage::StartupCompleted:0):202,5
FunctionSignature(UIPackage::RegisterSolutionEvents:0):223,5
FunctionSignature(UIPackage::DteEventsOnOnBeginShutdown:0):244,5
FunctionSignature(UIPackage::SetUpLogger:0):256,5
FunctionSignature(UIPackage::RegisterExtensionPoints:0):267,5
FunctionSignature(UIPackage::GetExtensionPointsConfigurationFilePath:1):310,5
FunctionSignature(UIPackage::GetExtensionPointsConfigurationDirectory:0):316,5
FunctionSignature(UIPackage::GetSrcMLDirectory:0):327,5
FunctionSignature(UIPackage::SolutionAboutToClose:0):332,5
FunctionSignature(UIPackage::GetOpenSolution:0):355,5
FunctionSignature(UIPackage::SolutionHasBeenOpened:0):369,5
FunctionSignature(UIPackage::RespondToSolutionOpened:2):378,5
FunctionSignature(UIPackage::AddNewParser:3):406,5
FunctionSignature(UIPackage::GetInstance:0):425,5
FunctionSignature(UIPackage::GetCurrentDirectory:0):434,5
FunctionSignature(UIPackage::GetCurrentSolutionKey:0):443,5
FunctionSignature(UIPackage::NotifyAboutIndexUpdate:0):453,5
FunctionSignature(UIPackage::IsPerformingInitialIndexing:0):460,5
FunctionSignature(UIPackage::PluginDirectory:0):474,5
FunctionSignature(UIPackage::GetDte:0):479,5
FunctionSignature(UIPackage::EnsureViewExists:0):484,5
FunctionSignature(SearchResultUIItem::get:0):15,5
FunctionSignature(SearchResultUIItem::get:0):23,5
FunctionSignature(SearchResultUIItem::get:0):31,5
FunctionSignature(SearchResultUIItem::get:0):39,5
FunctionSignature(SearchResultUIItem::get:0):47,5
FunctionSignature(SearchResultUIItem::get:0):55,5
FunctionSignature(SearchResultUIItem::get:0):63,5
FunctionSignature(SearchResultUIItem::get:0):81,5
FunctionSignature(SearchResultUIItem::get:0):86,5
FunctionSignature(SearchResultUIItem::get:0):122,5
ConstructorSignature(SearchResultUIItem::SearchResultUIItem:1):132,5
FunctionSignature(SearchResultUIItem::get:0):143,5
FunctionSignature(SearchResultUIItem::set:0):144,5
FunctionSignature(Constant::get:0):154,5
FunctionSignature(Constant::get:0):159,5
FunctionSignature(Constant::get:0):164,5
FunctionSignature(Constant::get:0):169,5
ConstructorSignature(BackgroundWorkersManager<T>::BackgroundWorkersManager:2):10,5
FunctionSignature(BackgroundWorkersManager<T>::AddWorker:2):23,5
FunctionSignature(BackgroundWorkersManager<T>::GetNumberOfCurrentlyRunningWorkers:0):32,5
FunctionSignature(BackgroundWorkersManager<T>::ProcessQueue:0):40,5
FunctionSignature(BackgroundWorkersManager<T>::RunWorkerCompleted:2):57,5
DestructorSignature(BackgroundWorkersManager<T>::BackgroundWorkersManager:0):67,5
ConstructorSignature(IndexUpdateManager::IndexUpdateManager:3):26,5
FunctionSignature(IndexUpdateManager::SaveFileStates:0):37,5
FunctionSignature(IndexUpdateManager::UpdateFile:1):42,5
FunctionSignature(IndexUpdateManager::Update:3):98,5
FunctionSignature(SolutionWrapper::FindProjectItem:1):11,5
FunctionSignature(SolutionWrapper::getProjects:0):16,5
FunctionSignature(SolutionWrapper::Create:1):21,5
ConstructorSignature(StandardSolutionWrapper::StandardSolutionWrapper:1):30,5
FunctionSignature(StandardSolutionWrapper::FindProjectItem:1):35,5
FunctionSignature(StandardSolutionWrapper::getProjects:0):40,5
FunctionSignature(SolutionMonitor::PerformingInitialIndexing:0):33,5
ConstructorSignature(SolutionMonitor::SolutionMonitor:4):41,5
FunctionSignature(SolutionMonitor::_processFileInBackground_DoWork:2):54,5
FunctionSignature(SolutionMonitor::_runStartupInBackground_DoWork:2):61,5
FunctionSignature(SolutionMonitor::UpdateAfterAdditions:0):90,5
FunctionSignature(SolutionMonitor::StartMonitoring:0):100,5
FunctionSignature(SolutionMonitor::ProcessItems:2):113,5
FunctionSignature(SolutionMonitor::ProcessItem:2):127,5
FunctionSignature(SolutionMonitor::ProcessChildren:2):133,5
FunctionSignature(SolutionMonitor::ProcessProject:2):151,5
FunctionSignature(SolutionMonitor::ProcessSingleFile:2):174,5
FunctionSignature(SolutionMonitor::ProcessFileForTesting:1):207,5
FunctionSignature(SolutionMonitor::StopMonitoring:1):212,5
FunctionSignature(SolutionMonitor::Dispose:1):217,5
FunctionSignature(SolutionMonitor::OnAfterFirstDocumentLock:4):247,5
FunctionSignature(SolutionMonitor::OnBeforeLastDocumentUnlock:4):253,5
FunctionSignature(SolutionMonitor::OnAfterSave:1):259,5
FunctionSignature(SolutionMonitor::OnAfterAttributeChange:2):271,5
FunctionSignature(SolutionMonitor::OnBeforeDocumentWindowShow:3):276,5
FunctionSignature(SolutionMonitor::OnAfterDocumentWindowHide:2):281,5
FunctionSignature(SolutionMonitor::GetCurrentDirectory:0):287,5
FunctionSignature(SolutionMonitor::GetSolutionKey:0):292,5
FunctionSignature(SolutionMonitor::AddUpdateListener:1):298,5
FunctionSignature(SolutionMonitor::RemoveUpdateListener:1):303,5
FunctionSignature(SolutionMonitorFactory::get:0):16,5
FunctionSignature(SolutionMonitorFactory::set:0):16,5
FunctionSignature(SolutionMonitorFactory::CreateMonitor:2):19,5
FunctionSignature(SolutionMonitorFactory::CreateMonitor:2):24,5
FunctionSignature(SolutionMonitorFactory::CreateLuceneFolder:0):40,5
FunctionSignature(SolutionMonitorFactory::CreateFolder:2):46,5
FunctionSignature(SolutionMonitorFactory::GetName:1):59,5
FunctionSignature(SolutionMonitorFactory::GetLuceneDirectoryForSolution:1):68,5
ConstructorSignature(SolutionReloadEventListener::SolutionReloadEventListener:0):22,5
FunctionSignature(SolutionReloadEventListener::InitNullEvents:0):34,5
FunctionSignature(IVsSolutionEvents::OnAfterOpenSolution:2):56,5
FunctionSignature(SolutionReloadEventListener::Dispose:0):96,5
FunctionSignature(GeneratedInternalTypeHelper::CreateInstance:2):25,5
FunctionSignature(GeneratedInternalTypeHelper::GetPropertyValue:3):33,5
FunctionSignature(GeneratedInternalTypeHelper::SetPropertyValue:4):40,5
FunctionSignature(GeneratedInternalTypeHelper::CreateDelegate:3):47,5
FunctionSignature(GeneratedInternalTypeHelper::AddEventHandler:3):57,5
FunctionSignature(SearchViewControl::InitializeComponent:0):117,5
FunctionSignature(IComponentConnector::Connect:2):133,5
FunctionSignature(IStyleConnector::Connect:2):212,5
FunctionSignature(FileOpener::OpenItem:1):15,5
FunctionSignature(FileOpener::OpenFile:2):25,5
FunctionSignature(FileOpener::InitDte2:0):41,5
ConstructorSignature(FirstTimeIntroduction::FirstTimeIntroduction:1):16,5
FunctionSignature(FirstTimeIntroduction::ShouldIntroduce:0):21,5
FunctionSignature(FirstTimeIntroduction::Introduced:0):39,5
FunctionSignature(FirstTimeIntroduction::Update:0):51,5
FunctionSignature(FirstTimeIntroduction::TooLongSinceLastSandoUsage:2):71,5
ConstructorSignature(SearchManager::SearchManager:1):24,5
FunctionSignature(SearchManager::GetSearcher:1):29,5
FunctionSignature(SearchManager::Search:3):41,5
FunctionSignature(SearchManager::GetSolutionName:1):102,5
FunctionSignature(SearchManager::SearchOnReturn:4):113,5
FunctionSignature(SearchManager::MarkInvalid:0):122,5
FunctionSignature(SearchManager::GetCriteria:3):133,5
ConstructorSignature(SearchToolWindow::SearchToolWindow:0):23,5
FunctionSignature(SearchToolWindow::GetSearchViewControl:0):43,5
FunctionSignature(SearchViewControl::get:0):41,5
FunctionSignature(SearchViewControl::set:0):42,5
FunctionSignature(SearchViewControl::get:0):51,5
FunctionSignature(SearchViewControl::set:0):52,5
FunctionSignature(SearchViewControl::get:0):60,5
FunctionSignature(SearchViewControl::set:0):64,5
FunctionSignature(SearchViewControl::get:0):72,5
FunctionSignature(SearchViewControl::set:0):76,5
FunctionSignature(SearchViewControl::get:0):84,5
FunctionSignature(SearchViewControl::set:0):88,5
FunctionSignature(SearchViewControl::get:0):96,5
FunctionSignature(SearchViewControl::get:0):104,5
FunctionSignature(SearchViewControl::get:0):112,5
FunctionSignature(SearchViewControl::get:0):120,5
ConstructorSignature(SearchViewControl::SearchViewControl:0):155,5
FunctionSignature(SearchViewControl::searchBox_Loaded:2):173,5
FunctionSignature(SearchViewControl::HandleTextBoxKeyDown:2):189,5
FunctionSignature(SearchViewControl::InitProgramElements:0):202,5
FunctionSignature(SearchViewControl::InitAccessLevels:0):218,5
FunctionSignature(SearchViewControl::selectFirstResult:2):227,5
FunctionSignature(SearchViewControl::SearchButtonClick:2):235,5
FunctionSignature(SearchViewControl::OnKeyUpHandler:2):240,5
FunctionSignature(SearchViewControl::BeginSearch:1):249,5
FunctionSignature(SearchViewControl::SearchAsync:2):287,5
FunctionSignature(SearchViewControl::sandoWorker_DoWork:2):301,5
FunctionSignature(SearchViewControl::UIElement_OnMouseDown:2):308,5
FunctionSignature(SearchViewControl::UIElement_OnKeyDown:2):321,5
FunctionSignature(SearchViewControl::GetInstance:0):337,5
FunctionSignature(SearchViewControl::NotifyAboutIndexUpdate:0):348,5
FunctionSignature(SearchViewControl::Update:1):357,5
FunctionSignature(SearchViewControl::UpdateResults:1):370,5
FunctionSignature(SearchViewControl::UpdateMessage:1):379,5
FunctionSignature(SearchViewControl::SetMessage:1):392,5
FunctionSignature(SearchViewControl::UpdateExpansionState:1):401,5
FunctionSignature(SearchViewControl::ShouldExpand:0):429,5
FunctionSignature(SearchViewControl::searchBox_Populating:2):442,5
FunctionSignature(SearchViewControl::recommendationWorker_DoWork:2):449,5
FunctionSignature(SearchViewControl::searchResultListbox_SelectionChanged:2):460,5
FunctionSignature(SearchViewControl::Toggled:2):465,5
FunctionSignature(SearchViewControl::UpdateRecommendations:2):470,5
FunctionSignature(SearchViewControl::FocusOnText:0):479,5
FunctionSignature(SearchViewControl::searchBoxListBox_SelectionChanged:2):486,5
ConstructorSignature(AccessWrapper::AccessWrapper:2):498,5
FunctionSignature(AccessWrapper::get:0):505,5
FunctionSignature(AccessWrapper::set:0):505,5
FunctionSignature(AccessWrapper::get:0):506,5
FunctionSignature(AccessWrapper::set:0):506,5
ConstructorSignature(ProgramElementWrapper::ProgramElementWrapper:2):512,5
FunctionSignature(ProgramElementWrapper::get:0):519,5
FunctionSignature(ProgramElementWrapper::set:0):519,5
FunctionSignature(ProgramElementWrapper::get:0):520,5
FunctionSignature(ProgramElementWrapper::set:0):520,5
FunctionSignature(ElementToIcon::Convert:4):529,5
FunctionSignature(GetMethodSignatureFromCall:2):363,6
FunctionSignature(AdaptCSharpToJavaParsing:1):171,7
FunctionSignature(IVsSolutionEvents::OnBeforeCloseSolution:1):66,7
FunctionSignature(IVsSolutionEvents::OnQueryCloseProject:3):76,8
FunctionSignature(IVsSolutionEvents::OnAfterLoadProject:2):46,9
FunctionSignature(IVsSolutionEvents::OnQueryUnloadProject:2):86,10
